event,t_ms,allocator_ref,allocator,live_bytes
479,671.904509,0x3fbed40,A0,4233466924
480,671.960326,0x3fbed40,A0,4233905380
481,671.964982,0x3fbed40,A0,4233905380
482,671.971421,0x3fbed40,A0,4233905380
483,671.972833,0x3fbed40,A0,4233905380
484,672.110492,0x371c2c0,A3,4133177716
485,672.113777,0x371c2c0,A3,4133177716
486,672.119144,0x371c2c0,A3,4133177716
487,672.120306,0x371c2c0,A3,4133177716
488,672.121337,0x371c2c0,A3,4133177716
489,672.264955,0x3fbed40,A0,4233919956
490,672.268199,0x3fbed40,A0,4233919956
491,672.274638,0x3fbed40,A0,4233919956
492,672.275749,0x3fbed40,A0,4233919956
493,672.276791,0x3fbed40,A0,4233919956
494,679.327228,0x4ade570,A1,4232302300
495,679.331915,0x4ade570,A1,4232077636
496,679.336751,0x3fbed40,A0,4233691844
497,679.340667,0x3fbed40,A0,4233253388
498,679.342369,0x3fbed40,A0,4233238812
499,679.342830,0x4ade570,A1,4362747164
500,679.350080,0x3fbed40,A0,4363908340
501,679.355688,0x371c2c0,A3,4133163140
502,679.359102,0x371c2c0,A3,4132515364
503,679.360674,0x4040570,A2,4149851236
504,679.360704,0x371c2c0,A3,4132290700
505,679.365441,0x4040570,A2,4149203460
506,679.368115,0x371c2c0,A3,4262960236
507,679.374473,0x4040570,A2,4279872988
508,679.432433,0x4ade570,A1,4376782332
509,679.456326,0x4ade570,A1,4390817500
510,679.460291,0x4040570,A2,4291295620
511,679.483213,0x4040570,A2,4302718252
512,679.491785,0x4ade570,A1,4404852668
513,679.515607,0x4ade570,A1,4418887836
514,679.522527,0x4040570,A2,4314140884
515,679.540732,0x4ade570,A1,4418888064
516,679.546249,0x4040570,A2,4325563516
517,679.567378,0x4040570,A2,4325563744
518,679.576631,0x4ade570,A1,4418887836
519,679.578323,0x4ade570,A1,4404852668
520,679.579034,0x4ade570,A1,4390817500
521,679.579695,0x4ade570,A1,4376782332
522,679.580426,0x4ade570,A1,4362747164
523,679.581007,0x4ade570,A1,4232077636
524,679.587947,0x4ade570,A1,4362747164
525,679.594796,0x4040570,A2,4325563516
526,679.596388,0x4040570,A2,4314140884
527,679.597009,0x4040570,A2,4302718252
528,679.597990,0x4040570,A2,4291295620
529,679.598691,0x4040570,A2,4279872988
530,679.599172,0x4040570,A2,4149203460
531,679.604109,0x4040570,A2,4279872988
532,679.665794,0x4ade570,A1,4376782332
533,679.682326,0x4040570,A2,4291295620
534,679.688875,0x4ade570,A1,4390817500
535,679.702384,0x4040570,A2,4302718252
536,679.709784,0x4ade570,A1,4404852668
537,679.723383,0x4040570,A2,4314140884
538,679.730993,0x4ade570,A1,4418887836
539,679.743020,0x4040570,A2,4325563516
540,679.754085,0x4ade570,A1,4418888064
541,679.763538,0x4040570,A2,4325563744
542,679.772630,0x4ade570,A1,4549557592
543,679.780922,0x4040570,A2,4456233272
544,679.850798,0x4ade570,A1,4563592760
545,679.858498,0x4040570,A2,4467655904
546,679.865448,0x3fbed40,A0,4378008804
547,679.871877,0x4ade570,A1,4577627928
548,679.878496,0x4040570,A2,4479078536
549,679.893887,0x4ade570,A1,4591663096
550,679.897983,0x4040570,A2,4490501168
551,679.914916,0x4ade570,A1,4605698264
552,679.917499,0x4040570,A2,4501923800
553,679.935745,0x4ade570,A1,4605698492
554,679.937697,0x4040570,A2,4501924028
555,679.953018,0x4ade570,A1,4736368020
556,679.953669,0x4040570,A2,4632593556
557,680.031977,0x4ade570,A1,4750403188
558,680.032608,0x4040570,A2,4644016188
559,680.052465,0x4040570,A2,4655438820
560,680.053036,0x4ade570,A1,4764438356
561,680.072112,0x4040570,A2,4666861452
562,680.074445,0x4ade570,A1,4778473524
563,680.087533,0x371c2c0,A3,4273858212
564,680.091599,0x4040570,A2,4678284084
565,680.095244,0x4ade570,A1,4792508692
566,680.111536,0x4040570,A2,4678284312
567,680.116453,0x4ade570,A1,4792508920
568,680.132315,0x4040570,A2,4808953840
569,680.133797,0x4ade570,A1,4923178448
570,680.209120,0x4040570,A2,4820376472
571,680.212986,0x4ade570,A1,4937213616
572,680.230399,0x4040570,A2,4831799104
573,680.234355,0x4ade570,A1,4951248784
574,680.250817,0x4040570,A2,4843221736
575,680.254332,0x3fbed40,A0,4392109268
576,680.255894,0x4ade570,A1,4965283952
577,680.270555,0x4040570,A2,4854644368
578,680.277144,0x4ade570,A1,4979319120
579,680.291023,0x4040570,A2,4854644596
580,680.298473,0x4ade570,A1,4979319348
581,680.314225,0x4040570,A2,4985314124
582,680.314675,0x4ade570,A1,5109988876
583,680.392142,0x4040570,A2,4996736756
584,680.394265,0x4ade570,A1,5124024044
585,680.412279,0x4040570,A2,5008159388
586,680.415634,0x4ade570,A1,5138059212
587,680.416856,0x371c2c0,A3,4284756188
588,680.433198,0x4040570,A2,5019582020
589,680.437614,0x4ade570,A1,5152094380
590,680.453045,0x4040570,A2,5031004652
591,680.459014,0x4ade570,A1,5166129548
592,680.473193,0x4040570,A2,5031004880
593,680.480022,0x4ade570,A1,5166129776
594,680.501933,0x4ade570,A1,5296799304
595,680.502163,0x4040570,A2,5161674408
596,680.579539,0x4ade570,A1,5310834472
597,680.583875,0x3fbed40,A0,4406209732
598,680.595071,0x4040570,A2,5173097040
599,680.606817,0x4ade570,A1,5324869640
600,680.621777,0x4040570,A2,5184519672
601,680.629037,0x4ade570,A1,5338904808
602,680.641705,0x4040570,A2,5195942304
603,680.649896,0x4ade570,A1,5352939976
604,680.661612,0x4040570,A2,5207364936
605,680.671165,0x4ade570,A1,5352940204
606,680.681880,0x4040570,A2,5207365164
607,680.691463,0x4ade570,A1,5483609732
608,680.699935,0x4040570,A2,5338034692
609,680.747250,0x371c2c0,A3,4295654164
610,680.770031,0x4ade570,A1,5497644900
611,680.778813,0x4040570,A2,5349457324
612,680.793413,0x4ade570,A1,5511680068
613,680.799572,0x4040570,A2,5360879956
614,680.815033,0x4ade570,A1,5525715236
615,680.820060,0x4040570,A2,5372302588
616,680.836262,0x4ade570,A1,5539750404
617,680.840077,0x4040570,A2,5383725220
618,680.857371,0x4ade570,A1,5539750632
619,680.859995,0x4040570,A2,5383725448
620,680.873002,0x4ade570,A1,5670420160
621,680.875856,0x4040570,A2,5514394976
622,680.906709,0x3fbed40,A0,4420310196
623,680.951420,0x4ade570,A1,5684455328
624,680.953854,0x4040570,A2,5525817608
625,680.973290,0x4ade570,A1,5698490496
626,680.974372,0x4040570,A2,5537240240
627,680.996031,0x4040570,A2,5548662872
628,681.016159,0x4040570,A2,5560085504
629,681.036006,0x4040570,A2,5560085732
630,681.051518,0x4040570,A2,5560085504
631,681.052639,0x4040570,A2,5548662872
632,681.053110,0x4040570,A2,5537240240
