event,t_ms,allocator_ref,allocator,live_bytes
362,403.307225,0x3a55140,A0,4194222068
363,403.307786,0x3a55140,A0,4180121604
364,403.308206,0x3a55140,A0,4137820212
365,403.310379,0x3a55140,A0,4095518820
366,403.310920,0x3a55140,A0,4053217428
367,403.311351,0x3a55140,A0,4046167196
368,656.115675,0x30f0690,A1,4175936736
369,656.115896,0x3f1f3f0,A2,4103512704
370,656.115956,0x2e27400,A3,4088698564
371,656.144906,0x3a55140,A0,4176836724
372,658.667241,0x30f0690,A1,4189971904
373,658.678006,0x30f0690,A1,4204007072
374,658.684885,0x30f0690,A1,4218042240
375,658.689031,0x30f0690,A1,4232077408
376,658.696822,0x30f0690,A1,4232077636
377,658.799994,0x30f0690,A1,4362747164
378,658.890979,0x30f0690,A1,4376782332
379,658.911717,0x30f0690,A1,4390817500
380,658.981002,0x3f1f3f0,A2,4114935336
381,658.993099,0x3f1f3f0,A2,4126357968
382,658.999678,0x3f1f3f0,A2,4137780600
383,659.004064,0x3f1f3f0,A2,4149203232
384,659.009912,0x30f0690,A1,4404852668
385,659.011184,0x3f1f3f0,A2,4149203460
386,659.046973,0x30f0690,A1,4418887836
387,659.068002,0x30f0690,A1,4418888064
388,659.092676,0x30f0690,A1,4418887836
389,659.106214,0x30f0690,A1,4404852668
390,659.107736,0x30f0690,A1,4390817500
391,659.107826,0x3f1f3f0,A2,4279872988
392,659.108978,0x30f0690,A1,4376782332
393,659.109549,0x30f0690,A1,4362747164
394,659.110340,0x30f0690,A1,4232077636
395,659.122867,0x30f0690,A1,4362747164
396,659.194956,0x3f1f3f0,A2,4291295620
397,659.214683,0x3f1f3f0,A2,4302718252
398,659.332455,0x3f1f3f0,A2,4314140884
399,659.363818,0x3f1f3f0,A2,4325563516
400,659.382514,0x3f1f3f0,A2,4325563744
401,659.403032,0x3f1f3f0,A2,4325563516
402,659.417642,0x3f1f3f0,A2,4314140884
403,659.419244,0x3f1f3f0,A2,4302718252
404,659.420596,0x3f1f3f0,A2,4291295620
405,659.421347,0x3f1f3f0,A2,4279872988
406,659.422028,0x3f1f3f0,A2,4149203460
407,659.426594,0x3a55140,A0,4190937188
408,659.436208,0x3f1f3f0,A2,4279872988
409,659.438661,0x3a55140,A0,4205037652
410,659.445250,0x3a55140,A0,4219138116
411,659.450267,0x3a55140,A0,4233238580
412,659.458018,0x3a55140,A0,4233238812
413,659.588757,0x2e27400,A3,4099596540
414,659.605891,0x2e27400,A3,4110494516
415,659.612690,0x2e27400,A3,4121392492
416,659.617347,0x2e27400,A3,4132290468
417,659.623745,0x2e27400,A3,4132290700
418,659.846872,0x3a55140,A0,4363908340
419,660.130101,0x2e27400,A3,4262960236
420,660.343314,0x3a55140,A0,4378008804
421,660.565539,0x2e27400,A3,4273858212
422,660.732318,0x3a55140,A0,4392109268
423,660.895152,0x2e27400,A3,4284756188
424,661.178862,0x3a55140,A0,4406209732
425,661.348916,0x2e27400,A3,4295654164
426,661.389311,0x3a55140,A0,4420310196
427,661.550883,0x2e27400,A3,4306552140
428,661.710562,0x3a55140,A0,4420310428
429,661.876010,0x2e27400,A3,4306552372
430,662.040846,0x3a55140,A0,4420310196
431,662.055306,0x3a55140,A0,4406209732
432,662.057089,0x3a55140,A0,4392109268
433,662.058400,0x3a55140,A0,4378008804
434,662.060774,0x3a55140,A0,4363908340
435,662.064168,0x3a55140,A0,4233238812
436,662.083485,0x3a55140,A0,4363908340
437,662.187408,0x2e27400,A3,4306552140
438,662.194668,0x2e27400,A3,4295654164
439,662.196120,0x2e27400,A3,4284756188
440,662.197421,0x2e27400,A3,4273858212
441,662.198623,0x2e27400,A3,4262960236
442,662.199314,0x2e27400,A3,4132290700
443,662.214765,0x2e27400,A3,4262960236
444,665.976363,0x30f0690,A1,4232077636
445,666.509085,0x3f1f3f0,A2,4149203460
446,668.147176,0x3f1f3f0,A2,4160626092
447,668.276373,0x30f0690,A1,4246112804
448,668.771644,0x3f1f3f0,A2,4149203460
449,669.001309,0x30f0690,A1,4232077636
450,669.480478,0x3f1f3f0,A2,4149431572
451,669.490952,0x3f1f3f0,A2,4149431572
452,669.656990,0x3a55140,A0,4233238812
453,669.693450,0x30f0690,A1,4232516092
454,669.701481,0x30f0690,A1,4232516092
455,669.703074,0x2e27400,A3,4132290700
456,669.888078,0x3f1f3f0,A2,4149431572
457,669.923366,0x3f1f3f0,A2,4150079348
458,669.929455,0x3f1f3f0,A2,4150079348
459,669.939488,0x3f1f3f0,A2,4150079348
460,669.940910,0x3f1f3f0,A2,4150079348
461,669.965714,0x30f0690,A1,4232516092
462,669.995966,0x30f0690,A1,4232740756
463,670.001684,0x30f0690,A1,4232740756
464,670.009895,0x30f0690,A1,4232740756
465,670.011578,0x30f0690,A1,4232740756
466,670.993256,0x2e27400,A3,4143188676
467,671.308620,0x3a55140,A0,4247339276
468,671.319204,0x2e27400,A3,4132290700
469,671.711032,0x3a55140,A0,4233238812
470,672.835077,0x2e27400,A3,4132305276
471,672.843308,0x2e27400,A3,4132305276
472,673.161335,0x2e27400,A3,4132305276
473,673.181453,0x3a55140,A0,4233466924
474,673.188953,0x3a55140,A0,4233466924
475,673.342434,0x2e27400,A3,4132953052
476,673.347861,0x2e27400,A3,4132953052
477,673.357384,0x2e27400,A3,4132953052
478,673.358916,0x2e27400,A3,4132953052
479,673.425458,0x3a55140,A0,4233466924
480,673.503475,0x3a55140,A0,4233905380
